date,firm,minute_bin,n_orders,total_size
2025-10-01,MAXM,838,24,2400
2025-10-01,MAXM,839,15,1500
2025-10-01,MAXM,840,9,900
2025-10-01,MAXM,841,35,3500
2025-10-01,MAXM,842,37,3700
2025-10-01,MAXM,843,16,1600
2025-10-01,MAXM,844,58,5800
2025-10-01,MAXM,845,41,4100
2025-10-01,MAXM,846,20,2000
2025-10-01,MAXM,847,8,800
2025-10-01,MAXM,848,2,200
2025-10-01,MAXM,849,5,500
2025-10-01,MAXM,850,9,900
2025-10-01,MAXM,851,7,700
2025-10-01,MAXM,852,8,800
2025-10-01,MAXM,853,32,3200
2025-10-01,MAXM,854,34,3400
2025-10-01,MAXM,855,9,900
2025-10-01,MAXM,856,19,1900
2025-10-01,MAXM,857,37,3700
2025-10-01,MAXM,858,5,500
2025-10-01,MAXM,859,16,1600
2025-10-01,MAXM,860,66,6600
2025-10-01,MAXM,861,6,600
2025-10-01,MAXM,862,32,3200
2025-10-01,MAXM,863,9,900
2025-10-01,MAXM,864,44,4400
2025-10-01,MAXM,865,4,400
2025-10-01,MAXM,866,34,3400
2025-10-01,MAXM,867,38,3800
2025-10-01,MAXM,868,11,1100
2025-10-01,MAXM,869,23,2300
2025-10-01,MAXM,870,5,500
2025-10-01,MAXM,871,67,6700
2025-10-01,MAXM,872,59,5900
2025-10-01,MAXM,873,19,1900
2025-10-01,MAXM,874,15,1500
2025-10-01,MAXM,875,9,900
2025-10-01,MAXM,876,13,1300
2025-10-01,MAXM,877,2,200
2025-10-01,MAXM,879,47,4700
2025-10-01,MAXM,880,2,200
2025-10-01,MAXM,881,12,1200
2025-10-01,MAXM,882,14,1400
2025-10-01,MAXM,883,2,200
2025-10-01,MAXM,884,8,800
2025-10-01,MAXM,885,32,3200
2025-10-01,MAXM,886,20,2000
2025-10-01,MAXM,887,21,2100
2025-10-01,MAXM,888,4,400
2025-10-01,MAXM,889,19,1900
2025-10-01,MAXM,890,23,2300
2025-10-01,MAXM,891,17,1700
2025-10-01,MAXM,892,12,1200
2025-10-01,MAXM,893,15,1500
2025-10-01,MAXM,894,2,200
2025-10-01,MAXM,895,30,3000
2025-10-01,MAXM,896,15,1500
2025-10-01,MAXM,897,12,1200
2025-10-01,MAXM,898,8,800
2025-10-01,MAXM,899,13,1300
2025-10-01,MAXM,900,53,5300
2025-10-01,MAXM,901,11,1100
2025-10-01,MAXM,902,76,7600
2025-10-01,MAXM,903,25,2500
2025-10-01,MAXM,904,24,2400
2025-10-01,MAXM,905,10,1000
2025-10-01,MAXM,906,3,300
2025-10-01,MAXM,907,6,600
2025-10-01,MAXM,908,15,1500
2025-10-01,MAXM,909,3,300
2025-10-01,MAXM,910,7,700
2025-10-01,MAXM,911,45,4500
2025-10-01,MAXM,912,6,600
2025-10-01,MAXM,913,19,1900
2025-10-01,MAXM,914,35,3500
2025-10-01,MAXM,915,34,3400
2025-10-01,MAXM,916,21,2100
2025-10-01,MAXM,917,38,3800
2025-10-01,MAXM,918,15,1500
2025-10-01,MAXM,919,10,1000
2025-10-01,MAXM,920,14,1400
2025-10-01,MAXM,921,35,3500
2025-10-01,MAXM,922,9,900
2025-10-01,MAXM,923,56,5600
2025-10-01,MAXM,924,21,2100
2025-10-01,MAXM,925,30,3000
2025-10-01,MAXM,926,7,700
2025-10-01,MAXM,927,25,2500
2025-10-01,MAXM,928,49,4900
2025-10-01,MAXM,929,30,3000
2025-10-01,MAXM,930,40,4000
2025-10-01,MAXM,931,11,1100
2025-10-01,MAXM,932,14,1400
2025-10-01,MAXM,933,19,1900
2025-10-01,MAXM,934,14,1400
2025-10-01,MAXM,935,20,2000
2025-10-01,MAXM,936,26,2600
2025-10-01,MAXM,937,40,4000
2025-10-01,MAXM,938,24,2400
2025-10-01,MAXM,939,36,3600
2025-10-01,MAXM,940,43,4300
2025-10-01,MAXM,941,26,2600
2025-10-01,MAXM,942,23,2300
2025-10-01,MAXM,943,20,2000
2025-10-01,MAXM,944,83,8300
2025-10-01,MAXM,945,20,2000
2025-10-01,MAXM,946,63,6300
2025-10-01,MAXM,947,64,6400
2025-10-01,MAXM,948,17,1700
2025-10-01,MAXM,949,30,3000
2025-10-01,MAXM,950,24,2400
2025-10-01,MAXM,951,109,10900
2025-10-01,MAXM,952,834,83400
2025-10-01,MAXM,953,68,6800
2025-10-01,MAXM,954,102,10200
2025-10-01,MAXM,955,91,9100
2025-10-01,MAXM,956,56,5600
2025-10-01,MAXM,957,60,6000
2025-10-01,MAXM,958,131,13100
2025-10-01,MAXM,959,76,7600
2025-10-01,UBSS,570,81,1059
2025-10-01,UBSS,585,2,200
2025-10-01,UBSS,627,1,100
2025-10-01,UBSS,946,1062,17765
2025-10-01,UBSS,947,1,1
2025-10-01,UBSS,949,1,1
2025-10-01,UBSS,950,2,14
2025-10-01,UBSS,951,1,65
2025-10-01,UBSS,952,1,1
2025-10-01,UBSS,956,2,2
2025-10-01,UBSS,957,1,6
2025-10-01,UBSS,959,1,25
2025-10-01,WBPX,580,32,3200
2025-10-01,WBPX,581,52,5200
2025-10-01,WBPX,582,59,5900
2025-10-01,WBPX,583,55,5500
2025-10-01,WBPX,584,23,2300
2025-10-01,WBPX,585,88,8800
2025-10-01,WBPX,586,45,4500
2025-10-01,WBPX,587,58,5800
2025-10-01,WBPX,588,34,3400
2025-10-01,WBPX,589,76,7600
2025-10-01,WBPX,590,136,13600
2025-10-01,WBPX,591,26,2600
2025-10-01,WBPX,592,94,9400
2025-10-01,WBPX,593,56,5600
2025-10-01,WBPX,594,96,9600
2025-10-01,WBPX,595,68,6800
2025-10-01,WBPX,596,42,4200
2025-10-01,WBPX,597,52,5200
2025-10-01,WBPX,598,92,9200
2025-10-01,WBPX,599,66,6600
2025-10-01,WBPX,600,32,3200
2025-10-01,WBPX,601,100,10000
2025-10-01,WBPX,602,50,5000
2025-10-01,WBPX,603,34,3400
2025-10-01,WBPX,604,64,6400
2025-10-01,WBPX,605,120,12000
2025-10-01,WBPX,606,20,2000
2025-10-01,WBPX,607,2,200
2025-10-01,WBPX,608,32,3200
2025-10-01,WBPX,609,30,3000
2025-10-01,WBPX,610,56,5600
2025-10-01,WBPX,611,18,1800
2025-10-01,WBPX,612,20,2000
2025-10-01,WBPX,613,10,1000
2025-10-01,WBPX,614,62,6200
2025-10-01,WBPX,615,100,10000
2025-10-01,WBPX,616,56,5600
2025-10-01,WBPX,617,18,1800
2025-10-01,WBPX,618,112,11200
2025-10-01,WBPX,619,12,1200
2025-10-01,WBPX,620,58,5800
2025-10-01,WBPX,621,62,6200
2025-10-01,WBPX,622,16,1600
2025-10-01,WBPX,623,82,8200
2025-10-01,WBPX,624,80,8000
2025-10-01,WBPX,625,40,4000
2025-10-01,WBPX,626,98,9800
2025-10-01,WBPX,627,74,7400
2025-10-01,WBPX,628,66,6600
2025-10-01,WBPX,629,82,8200
2025-10-01,WBPX,630,40,4000
2025-10-01,WBPX,631,42,4200
2025-10-01,WBPX,632,96,9600
2025-10-01,WBPX,633,124,12400
2025-10-01,WBPX,634,32,3200
2025-10-01,WBPX,635,94,9400
2025-10-01,WBPX,636,38,3800
2025-10-01,WBPX,637,48,4800
2025-10-01,WBPX,638,56,5600
2025-10-01,WBPX,639,56,5600
2025-10-01,WBPX,640,32,3200
2025-10-01,WBPX,641,60,6000
2025-10-01,WBPX,642,94,9400
2025-10-01,WBPX,643,25,2500
2025-10-01,WBPX,644,3,300
2025-10-01,WBPX,645,14,1400
2025-10-01,WBPX,646,24,2400
2025-10-01,WBPX,647,32,3200
2025-10-01,WBPX,648,7,700
2025-10-01,WBPX,649,24,2400
2025-10-01,WBPX,650,3,300
2025-10-01,WBPX,651,28,2800
2025-10-01,WBPX,652,9,900
2025-10-01,WBPX,653,21,2100
2025-10-01,WBPX,654,13,1300
2025-10-01,WBPX,655,4,400
2025-10-01,WBPX,656,5,500
2025-10-01,WBPX,657,35,3500
2025-10-01,WBPX,658,17,1700
2025-10-01,WBPX,659,64,6400
2025-10-01,WBPX,660,25,2500
2025-10-01,WBPX,661,40,4000
2025-10-01,WBPX,662,17,1700
2025-10-01,WBPX,663,33,3300
2025-10-01,WBPX,664,45,4500
2025-10-01,WBPX,665,39,3900
2025-10-01,WBPX,666,25,2500
2025-10-01,WBPX,667,31,3100
2025-10-01,WBPX,668,35,3500
2025-10-01,WBPX,669,184,18400
2025-10-01,WBPX,670,42,4200
2025-10-01,WBPX,671,50,5000
2025-10-01,WBPX,672,18,1800
2025-10-01,WBPX,673,20,2000
2025-10-01,WBPX,674,72,7200
2025-10-01,WBPX,675,2,200
2025-10-01,WBPX,676,28,2800
2025-10-01,WBPX,677,84,8400
2025-10-01,WBPX,678,40,4000
2025-10-01,WBPX,679,50,5000
2025-10-01,WBPX,680,28,2800
2025-10-01,WBPX,681,24,2400
2025-10-01,WBPX,682,86,8600
2025-10-01,WBPX,683,24,2400
2025-10-01,WBPX,684,46,4600
2025-10-01,WBPX,685,30,3000
2025-10-01,WBPX,686,44,4400
2025-10-01,WBPX,687,62,6200
2025-10-01,WBPX,688,32,3200
2025-10-01,WBPX,689,26,2600
2025-10-01,WBPX,690,22,2200
2025-10-01,WBPX,691,50,5000
2025-10-01,WBPX,692,54,5400
2025-10-01,WBPX,693,20,2000
2025-10-01,WBPX,694,76,7600
2025-10-01,WBPX,695,26,2600
2025-10-01,WBPX,696,80,8000
2025-10-01,WBPX,697,12,1200
2025-10-01,WBPX,699,14,1400
2025-10-01,WBPX,700,116,11600
2025-10-01,WBPX,701,14,1400
2025-10-01,WBPX,702,28,2800
2025-10-01,WBPX,703,24,2400
2025-10-01,WBPX,704,12,1200
2025-10-01,WBPX,705,34,3400
2025-10-01,WBPX,706,66,6600
2025-10-01,WBPX,707,46,4600
2025-10-01,WBPX,708,36,3600
2025-10-01,WBPX,709,36,3600
2025-10-01,WBPX,710,46,4600
2025-10-01,WBPX,711,64,6400
2025-10-01,WBPX,712,50,5000
2025-10-01,WBPX,713,54,5400
2025-10-01,WBPX,714,52,5200
2025-10-01,WBPX,715,48,4800
2025-10-01,WBPX,716,54,5400
2025-10-01,WBPX,717,114,11400
2025-10-01,WBPX,718,102,10200
2025-10-01,WBPX,719,56,5600
2025-10-01,WBPX,720,44,4400
2025-10-01,WBPX,721,132,13200
2025-10-01,WBPX,722,40,4000
2025-10-01,WBPX,723,74,7400
2025-10-01,WBPX,724,28,2800
2025-10-01,WBPX,725,48,4800
2025-10-01,WBPX,726,53,5300
2025-10-01,WBPX,727,104,10400
2025-10-01,WBPX,728,98,9800
2025-10-01,WBPX,729,110,11000
2025-10-01,WBPX,730,62,6200
2025-10-01,WBPX,731,38,3800
2025-10-01,WBPX,732,63,6300
2025-10-01,WBPX,733,78,7800
2025-10-01,WBPX,734,102,10200
2025-10-01,WBPX,735,126,12600
2025-10-01,WBPX,736,46,4600
2025-10-01,WBPX,737,28,2800
2025-10-01,WBPX,738,14,1400
2025-10-01,WBPX,739,68,6800
2025-10-01,WBPX,740,80,8000
2025-10-01,WBPX,741,18,1800
2025-10-01,WBPX,742,90,9000
2025-10-01,WBPX,743,116,11600
2025-10-01,WBPX,744,132,13200
2025-10-01,WBPX,745,167,16700
2025-10-01,WBPX,746,86,8600
2025-10-01,WBPX,747,142,14200
2025-10-01,WBPX,748,82,8200
2025-10-01,WBPX,749,116,11600
2025-10-01,WBPX,750,120,12000
2025-10-01,WBPX,751,66,6600
2025-10-01,WBPX,752,68,6800
2025-10-01,WBPX,753,76,7600
2025-10-01,WBPX,754,50,5000
2025-10-01,WBPX,755,68,6800
2025-10-01,WBPX,756,28,2800
2025-10-01,WBPX,757,14,1400
2025-10-01,WBPX,758,52,5200
2025-10-01,WBPX,759,62,6200
2025-10-01,WBPX,760,42,4200
2025-10-01,WBPX,761,60,6000
2025-10-01,WBPX,762,14,1400
2025-10-01,WBPX,763,14,1400
2025-10-01,WBPX,764,18,1800
2025-10-01,WBPX,765,18,1800
2025-10-01,WBPX,766,12,1200
2025-10-01,WBPX,767,100,10000
2025-10-01,WBPX,768,100,10000
2025-10-01,WBPX,769,70,7000
2025-10-01,WBPX,770,14,1400
2025-10-01,WBPX,771,28,2800
2025-10-01,WBPX,772,196,19600
2025-10-01,WBPX,773,96,9600
2025-10-01,WBPX,774,32,3200
2025-10-01,WBPX,775,50,5000
2025-10-01,WBPX,776,104,10400
2025-10-01,WBPX,777,56,5600
2025-10-01,WBPX,778,4,400
2025-10-01,WBPX,779,6,600
2025-10-01,WBPX,780,24,2400
2025-10-01,WBPX,781,18,1800
2025-10-01,WBPX,782,32,3200
2025-10-01,WBPX,783,38,3800
2025-10-01,WBPX,784,16,1600
2025-10-01,WBPX,785,4,400
2025-10-01,WBPX,787,24,2400
2025-10-01,WBPX,788,46,4600
2025-10-01,WBPX,789,22,2200
2025-10-01,WBPX,790,92,9200
2025-10-01,WBPX,791,30,3000
2025-10-01,WBPX,792,41,4100
2025-10-01,WBPX,793,104,10400
2025-10-01,WBPX,794,50,5000
2025-10-01,WBPX,795,20,2000
2025-10-01,WBPX,796,4,400
2025-10-01,WBPX,797,56,5600
2025-10-01,WBPX,798,30,3000
2025-10-01,WBPX,799,12,1200
2025-10-01,WBPX,800,12,1200
2025-10-01,WBPX,801,12,1200
2025-10-01,WBPX,802,74,7400
2025-10-01,WBPX,803,32,3200
2025-10-01,WBPX,804,18,1800
2025-10-01,WBPX,805,20,2000
2025-10-01,WBPX,806,60,6000
2025-10-01,WBPX,808,28,2800
2025-10-01,WBPX,809,54,5400
2025-10-01,WBPX,810,64,6400
2025-10-01,WBPX,811,64,6400
2025-10-01,WBPX,812,48,4800
2025-10-01,WBPX,813,58,5800
2025-10-01,WBPX,814,110,11000
2025-10-01,WBPX,815,108,10800
2025-10-01,WBPX,816,66,6600
2025-10-01,WBPX,817,214,21400
2025-10-01,WBPX,818,114,11400
2025-10-01,WBPX,819,24,2400
2025-10-01,WBPX,820,98,9800
2025-10-01,WBPX,821,106,10600
2025-10-01,WBPX,822,106,10600
2025-10-01,WBPX,823,134,13400
2025-10-01,WBPX,824,76,7600
2025-10-01,WBPX,825,22,2200
2025-10-01,WBPX,826,38,3800
2025-10-01,WBPX,827,51,5100
2025-10-01,WBPX,828,8,800
2025-10-01,WBPX,829,26,2600
2025-10-01,WBPX,830,18,1800
2025-10-01,WBPX,831,18,1800
2025-10-01,WBPX,832,18,1800
2025-10-01,WBPX,833,10,1000
2025-10-01,WBPX,834,26,2600
2025-10-01,WBPX,835,24,2400
2025-10-01,WBPX,836,42,4200
2025-10-01,WBPX,837,18,1800
2025-10-01,WBPX,838,48,4800
2025-10-01,WBPX,839,30,3000
2025-10-01,WBPX,840,18,1800
2025-10-01,WBPX,841,70,7000
2025-10-01,WBPX,842,74,7400
2025-10-01,WBPX,843,31,3100
2025-10-01,WBPX,844,116,11600
2025-10-01,WBPX,845,82,8200
2025-10-01,WBPX,846,40,4000
2025-10-01,WBPX,847,16,1600
2025-10-01,WBPX,848,4,400
2025-10-01,WBPX,849,10,1000
2025-10-01,WBPX,850,18,1800
2025-10-01,WBPX,851,14,1400
2025-10-01,WBPX,852,16,1600
2025-10-01,WBPX,853,64,6400
2025-10-01,WBPX,854,68,6800
2025-10-01,WBPX,855,18,1800
2025-10-01,WBPX,856,38,3800
2025-10-01,WBPX,857,74,7400
2025-10-01,WBPX,858,10,1000
2025-10-01,WBPX,859,33,3300
2025-10-01,WBPX,860,132,13200
2025-10-01,WBPX,861,12,1200
2025-10-01,WBPX,862,64,6400
2025-10-01,WBPX,863,18,1800
2025-10-01,WBPX,864,88,8800
2025-10-01,WBPX,865,8,800
2025-10-01,WBPX,866,68,6800
2025-10-01,WBPX,867,76,7600
2025-10-01,WBPX,868,22,2200
2025-10-01,WBPX,869,46,4600
2025-10-01,WBPX,870,10,1000
2025-10-01,WBPX,871,134,13400
2025-10-01,WBPX,872,119,11900
2025-10-01,WBPX,873,38,3800
2025-10-01,WBPX,874,30,3000
2025-10-01,WBPX,875,18,1800
2025-10-01,WBPX,876,26,2600
2025-10-01,WBPX,877,4,400
2025-10-01,WBPX,879,92,9200
2025-10-01,WBPX,880,4,400
2025-10-01,WBPX,881,24,2400
2025-10-01,WBPX,882,28,2800
2025-10-01,WBPX,883,4,400
2025-10-01,WBPX,884,16,1600
2025-10-01,WBPX,885,62,6200
2025-10-01,WBPX,886,40,4000
2025-10-01,WBPX,887,42,4200
2025-10-01,WBPX,888,8,800
2025-10-01,WBPX,889,38,3800
2025-10-01,WBPX,890,46,4600
2025-10-01,WBPX,891,34,3400
2025-10-01,WBPX,892,24,2400
2025-10-01,WBPX,893,30,3000
2025-10-01,WBPX,894,4,400
2025-10-01,WBPX,895,60,6000
2025-10-01,WBPX,896,30,3000
2025-10-01,WBPX,897,24,2400
2025-10-01,WBPX,898,16,1600
2025-10-01,WBPX,899,26,2600
2025-10-01,WBPX,900,106,10600
2025-10-01,WBPX,901,22,2200
2025-10-01,WBPX,902,152,15200
2025-10-01,WBPX,903,50,5000
2025-10-01,WBPX,904,48,4800
2025-10-01,WBPX,905,20,2000
2025-10-01,WBPX,906,6,600
2025-10-01,WBPX,907,12,1200
2025-10-01,WBPX,908,30,3000
2025-10-01,WBPX,909,6,600
2025-10-01,WBPX,910,14,1400
2025-10-01,WBPX,911,90,9000
2025-10-01,WBPX,912,12,1200
2025-10-01,WBPX,913,38,3800
2025-10-01,WBPX,914,70,7000
2025-10-01,WBPX,915,68,6800
2025-10-01,WBPX,916,40,4000
2025-10-01,WBPX,917,76,7600
2025-10-01,WBPX,918,30,3000
2025-10-01,WBPX,919,20,2000
2025-10-01,WBPX,920,28,2800
2025-10-01,WBPX,921,70,7000
2025-10-01,WBPX,922,18,1800
2025-10-01,WBPX,923,113,11300
2025-10-01,WBPX,924,42,4200
2025-10-01,WBPX,925,60,6000
2025-10-01,WBPX,926,14,1400
2025-10-01,WBPX,927,50,5000
2025-10-01,WBPX,928,98,9800
2025-10-01,WBPX,929,60,6000
2025-10-01,WBPX,930,80,8000
2025-10-01,WBPX,931,22,2200
2025-10-01,WBPX,932,28,2800
2025-10-01,WBPX,933,38,3800
2025-10-01,WBPX,934,28,2800
2025-10-01,WBPX,935,40,4000
2025-10-01,WBPX,936,53,5300
2025-10-01,WBPX,937,80,8000
2025-10-01,WBPX,938,48,4800
2025-10-01,WBPX,939,72,7200
2025-10-01,WBPX,940,86,8600
2025-10-01,WBPX,941,52,5200
2025-10-01,WBPX,942,46,4600
2025-10-01,WBPX,943,40,4000
2025-10-01,WBPX,944,166,16600
2025-10-01,WBPX,945,40,4000
2025-10-01,WBPX,946,126,12600
2025-10-01,WBPX,947,128,12800
2025-10-01,WBPX,948,34,3400
2025-10-01,WBPX,949,61,6100
2025-10-01,WBPX,950,48,4800
2025-10-01,WBPX,951,218,21800
2025-10-01,WBPX,952,2081,208100
2025-10-01,WBPX,953,136,13600
2025-10-01,WBPX,954,204,20400
2025-10-01,WBPX,955,182,18200
2025-10-01,WBPX,956,113,11300
2025-10-01,WBPX,957,120,12000
2025-10-01,WBPX,958,262,26200
2025-10-01,WBPX,959,152,15200
2025-10-01,WCHV,570,85,8500
2025-10-01,WCHV,571,76,7600
2025-10-01,WCHV,572,22,2200
2025-10-01,WCHV,573,27,2700
2025-10-01,WCHV,574,26,2600
2025-10-01,WCHV,575,68,6800
2025-10-01,WCHV,576,24,2400
2025-10-01,WCHV,577,86,8600
2025-10-01,WCHV,578,55,5500
2025-10-01,WCHV,579,30,3000
2025-10-01,WCHV,580,30,3000
2025-10-01,WCHV,581,52,5200
2025-10-01,WCHV,582,59,5900
2025-10-01,WCHV,583,55,5500
2025-10-01,WCHV,584,23,2300
2025-10-01,WCHV,585,86,8600
2025-10-01,WCHV,586,45,4500
2025-10-01,WCHV,587,58,5800
2025-10-01,WCHV,588,16,1600
2025-10-01,WCHV,589,38,3800
2025-10-01,WCHV,590,68,6800
2025-10-01,WCHV,591,13,1300
2025-10-01,WCHV,592,47,4700
2025-10-01,WCHV,593,28,2800
2025-10-01,WCHV,594,48,4800
2025-10-01,WCHV,595,34,3400
2025-10-01,WCHV,596,21,2100
2025-10-01,WCHV,597,26,2600
2025-10-01,WCHV,598,46,4600
2025-10-01,WCHV,599,33,3300
2025-10-01,WCHV,600,16,1600
2025-10-01,WCHV,601,50,5000
2025-10-01,WCHV,602,25,2500
2025-10-01,WCHV,603,17,1700
2025-10-01,WCHV,604,32,3200
2025-10-01,WCHV,605,60,6000
2025-10-01,WCHV,606,10,1000
2025-10-01,WCHV,607,1,100
2025-10-01,WCHV,608,16,1600
2025-10-01,WCHV,609,15,1500
2025-10-01,WCHV,610,28,2800
2025-10-01,WCHV,611,9,900
2025-10-01,WCHV,612,10,1000
2025-10-01,WCHV,613,5,500
2025-10-01,WCHV,614,31,3100
2025-10-01,WCHV,615,50,5000
2025-10-01,WCHV,616,28,2800
2025-10-01,WCHV,617,9,900
2025-10-01,WCHV,618,56,5600
2025-10-01,WCHV,619,6,600
2025-10-01,WCHV,620,29,2900
2025-10-01,WCHV,621,31,3100
2025-10-01,WCHV,622,8,800
2025-10-01,WCHV,623,41,4100
2025-10-01,WCHV,624,40,4000
2025-10-01,WCHV,625,20,2000
2025-10-01,WCHV,626,50,5000
2025-10-01,WCHV,627,37,3700
2025-10-01,WCHV,628,33,3300
2025-10-01,WCHV,629,41,4100
2025-10-01,WCHV,630,20,2000
2025-10-01,WCHV,631,21,2100
2025-10-01,WCHV,632,48,4800
2025-10-01,WCHV,633,62,6200
2025-10-01,WCHV,634,16,1600
2025-10-01,WCHV,635,47,4700
2025-10-01,WCHV,636,19,1900
2025-10-01,WCHV,637,24,2400
2025-10-01,WCHV,638,28,2800
2025-10-01,WCHV,639,28,2800
2025-10-01,WCHV,640,23,2300
2025-10-01,WCHV,641,37,3700
2025-10-01,WCHV,642,68,6800
2025-10-01,WCHV,643,25,2500
2025-10-01,WCHV,644,3,300
2025-10-01,WCHV,645,14,1400
2025-10-01,WCHV,646,24,2400
2025-10-01,WCHV,647,32,3200
2025-10-01,WCHV,648,7,700
2025-10-01,WCHV,649,24,2400
2025-10-01,WCHV,650,3,300
2025-10-01,WCHV,651,28,2800
2025-10-01,WCHV,652,9,900
2025-10-01,WCHV,653,21,2100
2025-10-01,WCHV,654,13,1300
2025-10-01,WCHV,655,4,400
2025-10-01,WCHV,656,5,500
2025-10-01,WCHV,657,35,3500
2025-10-01,WCHV,658,16,1600
2025-10-01,WCHV,659,64,6400
2025-10-01,WCHV,660,25,2500
2025-10-01,WCHV,661,39,3900
2025-10-01,WCHV,662,17,1700
2025-10-01,WCHV,663,33,3300
2025-10-01,WCHV,664,45,4500
2025-10-01,WCHV,665,39,3900
2025-10-01,WCHV,666,25,2500
2025-10-01,WCHV,667,31,3100
2025-10-01,WCHV,668,35,3500
2025-10-01,WCHV,669,104,10400
2025-10-01,WCHV,670,21,2100
2025-10-01,WCHV,671,25,2500
2025-10-01,WCHV,672,9,900
2025-10-01,WCHV,673,10,1000
2025-10-01,WCHV,674,36,3600
2025-10-01,WCHV,675,1,100
2025-10-01,WCHV,676,14,1400
2025-10-01,WCHV,677,42,4200
2025-10-01,WCHV,678,20,2000
2025-10-01,WCHV,679,25,2500
2025-10-01,WCHV,680,14,1400
2025-10-01,WCHV,681,12,1200
2025-10-01,WCHV,682,43,4300
2025-10-01,WCHV,683,12,1200
2025-10-01,WCHV,684,23,2300
2025-10-01,WCHV,685,15,1500
2025-10-01,WCHV,686,22,2200
2025-10-01,WCHV,687,31,3100
2025-10-01,WCHV,688,16,1600
2025-10-01,WCHV,689,13,1300
2025-10-01,WCHV,690,11,1100
2025-10-01,WCHV,691,25,2500
2025-10-01,WCHV,692,27,2700
2025-10-01,WCHV,693,10,1000
2025-10-01,WCHV,694,38,3800
2025-10-01,WCHV,695,13,1300
2025-10-01,WCHV,696,41,4100
2025-10-01,WCHV,697,6,600
2025-10-01,WCHV,699,7,700
2025-10-01,WCHV,700,58,5800
2025-10-01,WCHV,701,7,700
2025-10-01,WCHV,702,14,1400
2025-10-01,WCHV,703,12,1200
2025-10-01,WCHV,704,6,600
2025-10-01,WCHV,705,17,1700
2025-10-01,WCHV,706,33,3300
2025-10-01,WCHV,707,23,2300
2025-10-01,WCHV,708,18,1800
2025-10-01,WCHV,709,18,1800
2025-10-01,WCHV,710,23,2300
2025-10-01,WCHV,711,33,3300
2025-10-01,WCHV,712,25,2500
2025-10-01,WCHV,713,27,2700
2025-10-01,WCHV,714,26,2600
2025-10-01,WCHV,715,24,2400
2025-10-01,WCHV,716,27,2700
2025-10-01,WCHV,717,57,5700
2025-10-01,WCHV,718,51,5100
2025-10-01,WCHV,719,28,2800
2025-10-01,WCHV,720,22,2200
2025-10-01,WCHV,721,66,6600
2025-10-01,WCHV,722,20,2000
2025-10-01,WCHV,723,37,3700
2025-10-01,WCHV,724,14,1400
2025-10-01,WCHV,725,24,2400
2025-10-01,WCHV,726,26,2600
2025-10-01,WCHV,727,52,5200
2025-10-01,WCHV,728,49,4900
2025-10-01,WCHV,729,55,5500
2025-10-01,WCHV,730,31,3100
2025-10-01,WCHV,731,19,1900
2025-10-01,WCHV,732,31,3100
2025-10-01,WCHV,733,39,3900
2025-10-01,WCHV,734,51,5100
2025-10-01,WCHV,735,63,6300
2025-10-01,WCHV,736,23,2300
2025-10-01,WCHV,737,14,1400
2025-10-01,WCHV,738,7,700
2025-10-01,WCHV,739,34,3400
2025-10-01,WCHV,740,40,4000
2025-10-01,WCHV,741,9,900
2025-10-01,WCHV,742,45,4500
2025-10-01,WCHV,743,58,5800
2025-10-01,WCHV,744,66,6600
2025-10-01,WCHV,745,83,8300
2025-10-01,WCHV,746,43,4300
2025-10-01,WCHV,747,71,7100
2025-10-01,WCHV,748,42,4200
2025-10-01,WCHV,749,58,5800
2025-10-01,WCHV,750,60,6000
2025-10-01,WCHV,751,33,3300
2025-10-01,WCHV,752,33,3300
2025-10-01,WCHV,753,38,3800
2025-10-01,WCHV,754,25,2500
2025-10-01,WCHV,755,34,3400
2025-10-01,WCHV,756,14,1400
2025-10-01,WCHV,757,7,700
2025-10-01,WCHV,758,26,2600
2025-10-01,WCHV,759,31,3100
2025-10-01,WCHV,760,21,2100
2025-10-01,WCHV,761,30,3000
2025-10-01,WCHV,762,7,700
2025-10-01,WCHV,763,7,700
2025-10-01,WCHV,764,9,900
2025-10-01,WCHV,765,9,900
2025-10-01,WCHV,766,6,600
2025-10-01,WCHV,767,50,5000
2025-10-01,WCHV,768,50,5000
2025-10-01,WCHV,769,35,3500
2025-10-01,WCHV,770,7,700
2025-10-01,WCHV,771,14,1400
2025-10-01,WCHV,772,99,9900
2025-10-01,WCHV,773,48,4800
2025-10-01,WCHV,774,16,1600
2025-10-01,WCHV,775,25,2500
2025-10-01,WCHV,776,52,5200
2025-10-01,WCHV,777,28,2800
2025-10-01,WCHV,778,2,200
2025-10-01,WCHV,779,3,300
2025-10-01,WCHV,780,12,1200
2025-10-01,WCHV,781,9,900
2025-10-01,WCHV,782,16,1600
2025-10-01,WCHV,783,19,1900
2025-10-01,WCHV,784,8,800
2025-10-01,WCHV,785,2,200
2025-10-01,WCHV,787,12,1200
2025-10-01,WCHV,788,23,2300
2025-10-01,WCHV,789,11,1100
2025-10-01,WCHV,790,46,4600
2025-10-01,WCHV,791,15,1500
2025-10-01,WCHV,792,20,2000
2025-10-01,WCHV,793,52,5200
2025-10-01,WCHV,794,25,2500
2025-10-01,WCHV,795,10,1000
2025-10-01,WCHV,796,2,200
2025-10-01,WCHV,797,28,2800
2025-10-01,WCHV,798,15,1500
2025-10-01,WCHV,799,6,600
2025-10-01,WCHV,800,6,600
2025-10-01,WCHV,801,6,600
2025-10-01,WCHV,802,37,3700
